ID,RetweetCt,Polarity,Subjectivity,CreatedTime,CreatedDay,TextLength,WordCt,AccountAgeMo,UserFollowersCt,Keywords,HasLinks
"""862993281071763459""",13,0.0,0.0,05:30,Fri,62,11,64,459779,"['will', 'sharks', 'say', 'yes', 'bridal', 'business', '#sharktank']",True
"""862630869596598272""",13,0.0,0.0,05:30,Thu,48,6,64,459779,"['business', 'minds', 'investors', 'artists', '#sharktank']",True
"""862276036691668992""",16,0.4375,0.3,06:00,Wed,74,13,64,459779,"['love', 'see', 'success', 'popularity', 'company', '#sharktank']",True
"""862088662581993472""",18,-1.0,1.0,17:35,Tue,63,11,64,459779,"['shocking', '#sharktank', 'finale', 'headed', 'way', 'friday']",True
"""861702527531622401""",22,-0.3575,0.6699999999999999,16:01,Mon,96,16,64,459779,"['another', 'high', 'valuation', 'sharks', 'shocked', 'buckle', 'come', 'along', 'ride', '#sharktank']",True
"""860841586514636801""",27,0.25,0.1,07:00,Sat,72,9,64,459779,"['entrepreneur', 'wants', 'simplify', 'cooking', 'experience', '#sharktank']",True
"""860676188985053184""",17,0.0,0.0,20:02,Fri,48,4,64,459779,"['indeed', 'congratulations', '@scoopingbowl', '#sharktank']",True
"""860675607671320577""",4,0.0,0.0,20:00,Fri,26,5,64,459779,"['yes', 'now', '#sharktank']",True
"""860674082861350912""",6,0.0,0.0,19:54,Fri,64,9,64,459779,"['say', 'yes', 'now', '@lorigreiner', 'queen', '#sharktank', '@scoopingbowl']",False
"""860673477480730624""",10,0.625,1.0,19:52,Fri,41,4,64,459779,"['inspiring', 'story', '@scoopingbowl', '#sharktank']",True
"""860673005361524738""",5,0.5000000000000001,0.9,19:50,Fri,51,8,64,459779,"['huge', 'tyler', '@scoopingbowl']",False
"""860671265132216320""",20,0.875,0.6000000000000001,19:43,Fri,54,8,64,459779,"['mark', 'offer', 'good', '#sharktank', '@mcuban', '@rumi_spice']",True
"""860670205277618176""",15,0.0,0.0,19:39,Fri,83,10,64,459779,"['believe', 'entrepreneurship', 'helping', 'people', '@thesharkdaymond', '#sharktank']",False
"""860669179338395648""",2,0.625,0.5,19:34,Fri,50,5,64,459779,"['definitely', 'interesting', '@rumi_spice', '#sharktank']",False
"""860667487620390912""",7,0.0,0.0,19:28,Fri,35,3,64,459779,"['adios', '#sharktank', '@thesharkdaymond']",True
"""860666210014416896""",8,0.515625,0.8,19:23,Fri,84,12,64,459779,"['wow', '@walletbuckle', 'liking', 'presentation', 'good', 'energy', 'guys', '#sharktank']",False
"""860664887344861188""",11,0.7750000000000001,0.825,19:17,Fri,91,11,64,459779,"['amazing', 'journey', 'congrats', 'great', 'experience', '@lovepop', '#sharktank', '@kevinolearytv']",True
"""860664192998793216""",8,0.0,0.0,19:15,Fri,40,5,64,459779,"['done', '@thompson_tee', '#sharktank']",False
"""860663657071562754""",164,0.46875,1.0,19:13,Fri,63,7,64,459779,"['powerful', '#sharktank', '@lorigreiner', 'retweet', 'watching']",True
"""860662668159483904""",6,0.7,0.6000000000000001,19:09,Fri,64,9,64,459779,"['yes', '@robertherjavec', 'likes', 'sounds', 'good', 'huh', '@thompson_tee']",False
"""860661771643887616""",2,0.0,0.125,19:05,Fri,91,15,64,459779,"['just', 'basic', 'undershirt', 'padding', 'kevin', 'guys', 'think', '@thompson_tee']",False
"""860660448621977601""",11,0.5625,0.825,19:00,Fri,89,15,64,459779,"['#sharktank', 'starts', 'now', 'excited', 'amazing', 'show', 'tonight']",False
"""860524529453592577""",33,-0.75,0.9,10:00,Fri,106,16,64,459779,"['all', 'afraid', 'perspiration', 'showing', 'shirts', 'business', 'sweat', '#sharktank']",True
"""860494342372380672""",13,1.0,1.0,08:00,Fri,79,15,64,459779,"['wonderful', 'day', 'watch', '#sharktank', 'miss', 'tonight', 'abc']",True
"""860094153492975616""",20,0.1,0.6,05:30,Thu,87,13,64,459779,"['learn', 'much', 'sharks', 'especially', 'peek', 'behindthescenes', '#sharktank']",True
"""859447905748488192""",25,0.25,0.2,10:42,Tue,52,9,64,459779,"['much', 'shark', 'silliness', '@mcuban', '#sharktank']",True
"""858063278043533315""",40,0.0,0.0,15:00,Fri,77,12,64,459779,"['detroit', 'headed', 'way', '#sharktank', 'auditions', 'week', 'details']",True
"""857565001263046657""",22,0.0,0.0,06:00,Thu,70,13,64,459779,"['american', 'dream', 'know', '#sharktank']",True
"""856550139229421568""",20,0.0,0.0,10:47,Mon,78,12,64,459779,"['entrepreneurs', 'bag', 'practical', 'product', '#sharktank']",True
"""856115448861143040""",20,0.5,0.8888888888888888,06:00,Sun,92,16,64,459779,"['entrepreneurs', 'want', 'make', 'sure', 'wine', 'knock', 'over', 'drink', '#sharktank']",True
"""855771924504473600""",19,0.0,0.0,07:15,Sat,83,13,64,459779,"['charlotte', 'headed', 'way', '#sharktank', 'auditions', 'week', 'details']",True
"""855602369257713668""",19,1.0,0.9,20:01,Fri,95,14,64,459779,"['incredible', 'see', 'coming', 'all', '@robertherjavec', '@loctote', '#sharktank']",False
"""855601279846027264""",47,0.0,0.0,19:56,Fri,95,14,64,459779,"['please', 'retweet', 'wait', 'hear', '@kevinolearytv', 'offering', '@loctote', '#sharktank']",False
"""855599663021518849""",17,0.5,0.9,19:50,Fri,40,5,64,459779,"['@loctote', 'sounds', 'fantastic', '#sharktank']",True
"""855597574262321152""",14,0.3125,0.3,19:42,Fri,81,12,64,459779,"['american', 'dream', 'love', 'guys', '@prxperformance', '@kevinolearytv']",True
"""855596866444165120""",42,1.0,0.75,19:39,Fri,61,9,64,459779,"['celebrate', '@bq_apparel', 'great', 'deal', '#sharktank']",True
"""855593820620247041""",9,0.0,0.0,19:27,Fri,44,6,64,459779,"['@bq_apparel', '#sharktank']",False
"""855593131865235456""",11,0.7500000000000001,0.9,19:24,Fri,107,18,64,459779,"['tonight', '@seerescue', 'get', 'deal', 'amazing', 'feedback', 'sharks', 'gold', '#sharktank', 'agree']",False
"""855591483205984256""",9,1.0,1.0,19:18,Fri,102,16,64,459779,"['think', '@seerescue', 'fans', 'sounds', 'wonderful', 'also', 'sharks', 'like', '#sharktank']",True
"""855589790980427777""",7,0.0,0.0,19:11,Fri,70,11,64,459779,"['said', 'yes', 'lori', 'robert', 'mark', 'wooho', '@goverregirls', 'congrats']",False
"""855589191736066048""",4,0.0,0.0,19:08,Fri,30,4,64,459779,"['yes', 'michelle', '#sharktank']",True
