ID,RetweetCt,Polarity,Subjectivity,CreatedTime,CreatedDay,TextLength,WordCt,AccountAgeMo,UserFollowersCt,Keywords,HasLinks
"""863158633860915201""",168,0.0,0.0,19:27,Fri,67,11,54,2323836,"['congrats', '@umassamherst', 'class', '#umass']",True
"""863141481250476032""",295,0.0,0.0,18:19,Fri,84,11,54,2323836,"['honored', 'speak', '@umassamherst', 'graduation', 'ceremony', 'afternoon', '#umass']",True
"""862779858455322626""",3893,0.058333333333333334,0.2583333333333333,18:22,Thu,145,23,54,2323836,"['gop', 'spent', 'yrs', 'gutting', 'voting', 'rights', '&amp', 'suppressing', 'black', 'latino', 'votes', 'can', 'allow', '@realdonaldtrump', 'turn', 'clocks', 'back', 'more']",False
"""862779524890677249""",4829,0.3181818181818182,0.4772727272727273,18:20,Thu,142,23,54,2323836,"['@realdonaldtrump', 'picked', 'kris', 'kobach', 'architect', 'most', 'racist', '&amp', 'antivoter', 'state', 'laws', 'lead', 'new', 'conspiracy', 'crusade']",False
"""862779181129773056""",5169,0.2,0.2,18:19,Thu,140,20,54,2323836,"['today', '@realdonaldtrump', 'signed', 'order', 'launching', 'vote', 'fraud', 'commission', 'really', 'called', 'intimidation']",False
"""862778693940281344""",2348,0.16818181818181818,0.42727272727272725,18:17,Thu,102,16,54,2323836,"['@realdonaldtrump', 'taking', 'makebelieve', 'factfree', 'stories', 'voter', 'fraud', 'whole', 'new', 'level']",True
"""862778385059262464""",3674,0.17777777777777778,0.3111111111111111,18:16,Thu,141,21,54,2323836,"['russia', 'tried', 'influence', 'election', '&amp', '@realdonaldtrump', 'just', 'fired', 'top', 'investigator', 'trump', 'wants', 'change', 'subject']",False
"""862404920439341060""",2040,-0.4,0.7,17:32,Wed,116,15,54,2323836,"['@thejusticedept', 'stop', 'hiding', 'behind', 'spokespeople', 'rosenstein', 'must', 'testify', 'under', 'oath', '@senjudiciary', 'mtgs']",True
"""862404659356499968""",1461,0.39285714285714285,0.5178571428571428,17:31,Wed,116,16,54,2323836,"['@thejusticedept', 'nyt', 'says', 'comey', 'asked', 'rosenstein', 'more', 'resources', 'russia', 'investigation', 'right', 'before', 'firing']",True
"""862404087064788992""",4862,0.35714285714285715,0.5714285714285714,17:28,Wed,131,21,54,2323836,"['voted', 'against', 'rod', 'rosenstein', 'nomination', 'spot', '@thejusticedept', 'refused', 'commit', 'special', 'prosecutor']",False
"""862116851790118912""",1523,0.0,0.125,22:27,Tue,116,18,54,2323836,"['spoke', '@allinwithchris', 'need', 'independent', 'prosecutor', 'investigate', 'trump', 'ties', 'russia', 'watch']",True
"""862097759394041856""",928,-0.2,0.1,21:11,Tue,98,16,54,2323836,"['just', 'few', 'minutes', 'discussing', 'fbi', 'director', 'comey', '@allinwithchris', 'tune', '#inners']",False
"""862082755282317314""",44317,0.0,0.1875,20:12,Tue,143,21,54,2323836,"['need', 'real', 'independent', 'prosecutor', '@realdonaldtrump', 'fire', 'sessions', 'intimidate', '&amp', 'congress', 'muzzle', 'now']",False
